CLIENTNUM,Attrition Flag,Customer Age,Gender,Dependent Count,Education Level,Marital Status,Income Category,Card Category,Months on book,Total Relationship Count,Months Inactive,Contacts Count,Credit Limit
770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427
771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432
819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221
710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2,1,2420
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3,0,3025
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,3,1438.3
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,0,7984
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,1,3,5585
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438.3
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,3,3,34516
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,3,3,14881
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,3,1594
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,0,2569
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2,2406
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,3,24571
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,0,12301
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49,6,2,3,9788
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,3,7231
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2,2324
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56,6,1,0,2215
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6363
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25,6,1,2,3920
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,3,9226
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,0,9599
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,3,1,24850
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49,5,3,3,3805
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2,2733
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,3106
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,42,3,3,0,7477
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,36,6,5,2,29963
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,0,6509
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,3,13450
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,27000
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,0,8077
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,3,2567
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,1,1,13219
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,3,3,10509
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,0,1491
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,1,3,23008
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,0,3131
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,0,4589
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2,2317
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,3,2,14910
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,2,29659
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,11213
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,1,2,26181
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,0,5773
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,2,23412
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,2,3044
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,3,17030
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3,23090
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,2,0,29205
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,14035
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2,2962
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,3,0,18578
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,2,24602
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,2,15911
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2,2972
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2,2880
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,0,5579
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,3,18325
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,2,3773
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue,36,4,2,0,2279
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,2,3539
721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,36,5,1,3,30579
711374283,Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,42,4,1,0,24480
822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,52,6,1,2,17561
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40,3,1,2,1638
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2,2947
716920908,Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue,42,6,1,0,5738
708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,34,5,2,2,33304
711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48,6,3,3,7251
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,34,6,2,0,2885
712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36,6,2,3,2641
778239933,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35,6,3,0,2801
714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,3,16794
754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41,4,1,3,9336
710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue,43,4,1,0,2763
710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,17391
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,0,3198
720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,2,5100
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,2,3955
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,3,1,3140
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,3,3,4028
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5,3,3,2264
819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44,5,2,2,21620
711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,45,3,2,0,6385
768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,2375
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3,3,3,1963
712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37,6,2,2,4256
767036433,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,49,5,1,0,5097
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,2,3,3228
721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,20231
719443683,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,39,3,2,3,27512
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5,2,0,1929
717998058,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,6,3,2,2585
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,47,3,3,3,12151
827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,42,3,2,2,34516
721183983,Existing Customer,48,M,4,High School,Married,$120K +,Blue,31,6,3,1,34516
718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,2,5504
710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021
780253533,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,49,5,3,0,3558
793581933,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44,4,3,4,19853
